regiao,area,homem,branco,idade,anos_estudo,renda_trabalho,peso
1,1,1,1,46,12,650,104.43103558
1,1,0,1,52,5,1500,119.06355232
1,3,1,0,47,14,6000,142.84789288
1,3,1,0,46,16,4000,113.92596047
1,3,0,0,45,16,1200,113.92596047
1,3,1,0,38,12,6000,151.85297869
1,3,1,0,50,15,12000,116.32733239
1,3,0,0,39,16,2200,116.32733239
1,3,0,0,50,16,4000,103.01808219
1,3,1,1,33,16,5600,167.87482147
1,3,0,1,32,16,4200,167.87482147
1,3,1,0,48,12,3000,98.74973258999999
1,3,0,0,52,12,1078,98.74973258999999
1,3,1,1,37,16,6000,131.39007971
1,3,0,0,38,13,600,131.39007971
1,3,1,0,68,6,2000,142.39457798
1,3,1,0,31,14,1330,142.39457798
1,3,1,0,29,9,4000,142.39457798
1,3,1,0,25,16,2000,142.39457798
1,3,0,0,57,16,2834,69.65881166
1,1,1,0,59,8,800,101.94471994
1,1,1,1,51,6,1500,140.28354219
1,1,1,1,25,10,1500,140.28354219
1,1,1,0,49,6,2800,124.23600916
1,1,1,1,54,9,5000,103.78662408
1,1,1,0,26,0,3400,198.5057716
1,1,0,0,25,12,1100,191.6321327
1,1,1,0,41,12,1500,191.6321327
1,1,1,0,41,5,1045,122.10878582
1,1,0,0,44,12,1100,122.10878582
1,1,1,0,23,12,1200,187.48084918
1,2,1,0,53,3,1110,213.6627757
1,2,1,0,51,12,2500,198.76344775
1,2,0,0,49,12,998,198.76344775
1,2,0,0,21,12,1045,198.76344775
1,2,1,0,30,12,2000,298.67747306
1,2,0,1,35,12,1600,216.36117903
1,2,1,0,37,9,1500,216.36117903
1,2,1,0,48,7,1500,221.51521573
1,2,1,0,25,11,1680,279.71971638
1,2,0,0,15,7,150,279.71971638
1,2,1,0,25,12,1400,358.54715684
1,2,1,0,37,5,3000,215.16736931
1,2,1,1,42,8,1190,200.3888197
1,2,1,0,57,9,800,189.080877
1,2,1,1,14,7,500,178.62903733
1,2,1,0,23,8,1243,352.80223288
1,2,1,1,20,9,1100,352.80223288
1,1,1,0,24,12,1700,271.39358213
1,1,1,0,45,12,1500,245.64786039
1,1,1,0,19,12,1600,245.64786039
1,1,1,1,47,4,2000,321.05883256
1,1,0,0,37,10,900,265.02514897
1,1,1,1,15,9,1000,265.02514897
1,1,1,0,20,10,1100,309.33221532
1,1,1,1,57,5,1300,268.17305592
1,1,1,1,39,12,1500,571.06563796
1,1,1,0,74,0,1200,413.80251403
1,1,1,1,52,12,800,124.25601022
1,1,0,0,46,16,3000,124.25601022
1,1,1,1,19,11,500,124.25601022
1,1,1,0,51,12,2500,119.40689303
1,1,1,0,48,12,2000,219.15947041
1,1,1,0,35,12,1000,173.37178093
1,1,1,0,54,5,2000,109.25015235
1,1,1,1,55,4,500,119.48235439
1,1,1,0,51,6,4000,139.59011913
1,1,1,0,37,8,4500,204.2235964
1,1,1,0,48,6,1500,114.41841238
1,2,1,1,51,6,2700,441.55837774
1,2,0,0,42,7,1100,396.78323144
1,2,0,1,28,12,1400,617.0270021
1,2,1,0,31,14,4100,693.28057772
1,2,0,0,31,14,1600,693.28057772
1,2,1,1,54,9,4000,448.83256197
1,2,0,0,47,5,1045,361.93398836
1,2,1,1,48,5,3000,361.93398836
1,2,1,1,25,12,1800,617.0270021
1,2,1,1,32,9,1900,587.08945054
1,2,0,1,28,12,1900,587.08945054
1,2,1,1,65,5,1500,487.99582914
1,2,1,0,26,12,1500,487.99582914
1,2,0,1,21,0,1100,632.40741111
1,2,1,0,21,0,1800,632.40741111
1,1,1,1,39,5,1500,200.02468804
1,1,1,1,20,10,1500,200.02468804
1,1,1,1,36,12,1200,201.28937126
1,1,1,1,20,8,500,173.46550396
1,1,1,0,54,4,1000,151.95435412
1,1,1,1,24,9,800,164.94775582
1,1,1,0,48,5,2200,195.34225968
1,1,1,0,37,5,1000,270.06447617
1,2,0,1,39,7,1200,327.54685227
1,2,0,1,49,12,1100,296.05376668
1,2,1,0,50,8,1700,296.05376668
1,2,1,0,55,0,1200,328.46437406
1,2,1,0,58,12,1500,290.07389782
1,2,1,1,47,7,1600,316.43997461
1,2,0,1,37,11,1000,316.43997461
1,2,0,0,41,12,2400,284.59319724
1,2,0,0,20,12,1200,284.59319724
1,2,1,0,61,14,2000,263.07636008
1,2,0,0,31,16,1200,263.07636008
1,2,1,1,26,16,6000,407.065046
1,2,1,1,55,9,1000,407.065046
1,2,0,0,20,15,900,407.065046
1,2,1,0,43,12,1650,400.05742776
1,2,1,1,49,8,1700,391.24172862
1,2,1,1,22,12,1100,391.24172862
1,2,1,0,17,11,1100,391.24172862
1,2,1,1,54,12,1450,287.40709869
1,2,0,0,52,12,1100,287.40709869
1,2,1,1,20,11,1100,504.28227582
1,2,0,1,33,16,2500,545.28922073
1,2,1,1,35,16,2500,545.28922073
1,2,0,1,61,16,2500,257.1447057
1,2,0,0,30,12,1160,545.28922073
1,2,1,0,35,12,1300,545.28922073
1,2,1,1,32,12,1900,470.12963795
1,2,0,0,33,12,1700,470.12963795
1,2,1,0,46,6,1500,503.4675838
1,2,0,0,34,12,1300,503.4675838
1,2,0,1,51,12,1100,300.69786223
1,2,1,1,43,12,1400,503.36746766
1,2,1,0,21,11,1600,576.6015119700001
1,2,1,0,35,9,2000,576.6015119700001
1,2,1,0,38,11,1800,761.71417482
1,2,0,0,57,16,3000,428.34108923
1,2,1,0,35,12,3000,428.34108923
1,1,1,1,55,5,4500,429.3607827
1,1,0,0,21,12,2300,429.3607827
1,1,1,0,46,5,600,479.81258266
1,1,1,0,44,5,600,479.81258266
1,2,1,1,56,5,1100,571.2163495
1,2,0,0,50,12,2500,614.89662359
1,2,1,0,48,5,1500,579.06829901
1,2,0,0,27,12,1600,1072.01963547
1,2,1,1,41,12,3200,574.57372794
1,2,1,0,29,8,2000,760.78534789
1,2,0,1,22,12,1730,798.09889981
1,2,0,1,22,12,1930,798.09889981
1,2,0,0,49,5,2500,636.6314192900001
1,1,1,1,52,4,1100,850.2554030700001
1,1,1,1,51,4,1650,885.71337126
1,3,1,0,32,13,550,411.77637906
1,3,0,0,28,16,1100,411.77637906
1,3,1,0,57,4,1500,425.42364637
1,3,0,0,32,16,2500,425.42364637
1,3,1,0,39,13,1650,425.42364637
1,3,0,0,57,11,1100,321.82519475
1,3,1,0,55,12,1500,321.82519475
1,3,0,0,43,12,1100,440.17759214
1,3,1,1,53,9,1100,440.17759214
1,3,1,0,57,12,1800,395.32386918
1,3,1,0,31,12,2150,395.32386918
1,3,0,0,55,5,800,370.83032245
1,3,1,0,32,16,4500,574.5087176
1,3,0,1,32,14,500,574.5087176
1,3,1,1,59,16,10000,347.74807673
1,3,0,0,48,16,4000,368.24612849
1,3,0,0,22,15,1100,368.24612849
1,3,0,0,51,16,5000,374.93341543
1,3,1,0,20,13,2090,374.93341543
1,3,0,1,51,16,5000,129.00091773
1,3,0,1,48,16,3000,230.60077438
1,3,0,1,45,14,3000,174.42666879
1,3,0,1,39,14,2000,174.42666879
1,3,1,0,42,12,1500,185.1747571
1,3,1,0,52,16,5000,185.42937812
1,3,1,0,46,16,2500,185.42937812
1,2,1,1,39,7,1500,105.65910298
1,2,1,0,36,12,2300,119.51771687
1,2,0,1,41,11,1100,98.07933936000001
1,2,1,1,39,12,2000,133.53704385
1,2,0,0,44,12,1700,81.24256173000001
1,2,1,0,51,12,2000,81.24256173000001
1,3,1,1,46,7,1100,299.56880672
1,3,0,0,53,12,2000,349.00776144
1,3,1,0,24,16,2000,349.00776144
1,3,1,0,36,12,2000,274.68616546
1,3,1,0,44,6,1100,243.84567676
1,3,0,0,43,13,1000,243.84567676
1,3,0,0,45,16,2500,260.79861133
1,3,0,0,39,13,1053,306.89752057
1,3,1,0,36,12,1600,306.89752057
1,3,1,1,39,16,6000,283.29210337
1,3,0,0,30,5,1400,348.01445693
1,2,1,0,43,7,2000,269.94889107
1,2,1,0,19,12,1045,269.94889107
1,2,0,0,32,12,1045,360.48872631
1,2,0,0,40,5,500,308.21958871
1,2,1,1,29,12,1300,351.39155244
1,2,1,0,22,12,1500,358.44003751
1,2,0,1,40,16,4800,581.99823628
1,2,1,1,40,0,1500,581.99823628
1,2,0,0,38,16,1070,462.85499753
1,2,1,0,16,9,300,462.85499753
1,2,1,0,34,1,1045,499.92836052
1,2,1,1,17,10,1200,556.55866273
1,2,1,1,16,8,1300,556.55866273
1,2,1,0,23,8,1100,556.55866273
1,2,0,1,39,12,1200,569.96950591
1,2,1,0,24,12,1130,569.96950591
1,2,1,0,21,12,1100,569.96950591
1,2,1,0,18,12,1128,569.96950591
1,1,1,1,57,6,3000,160.15386904
1,1,1,0,43,5,1350,221.38485378
1,1,1,0,38,5,2000,344.49970931
1,1,0,0,24,12,600,344.49970931
1,1,1,0,31,12,1500,312.12266538
1,1,1,0,27,12,1500,312.12266538
1,1,1,0,28,9,1200,302.8633727
1,1,1,0,51,3,4500,176.93008448
1,1,0,0,30,13,1550,242.98891558
1,1,1,0,55,5,2500,132.6843956
1,1,1,0,29,10,1500,233.66583457
1,1,1,1,40,6,2200,185.49603694
1,1,0,0,28,12,1100,185.49603694
1,1,0,0,26,12,500,174.41660896
1,1,1,0,21,12,1200,174.41660896
1,1,1,0,72,3,1500,123.75307543
1,1,1,0,55,3,2000,150.8331519
1,1,1,0,30,10,1800,273.85149784
1,1,1,0,25,12,2000,249.93881852
1,1,1,0,33,6,1000,240.51275801
1,1,1,0,30,6,800,255.84532548
1,3,0,0,49,16,3000,344.22477964
1,3,0,0,42,12,1100,381.08035356
1,3,1,0,43,14,6000,380.58447739
1,3,1,0,44,16,5000,450.01417702
1,3,1,1,47,16,6000,384.09324862
1,3,0,1,44,16,4000,384.09324862
1,3,0,0,38,12,1100,343.61625793
1,3,1,0,38,13,1100,343.61625793
1,3,1,1,25,13,2200,529.91480399
1,3,0,1,22,12,1500,529.91480399
1,3,1,0,22,12,2100,529.91480399
1,3,0,0,50,12,2000,343.11417245
1,3,1,0,53,3,1600,343.91534235
1,3,0,0,52,10,1500,343.91534235
1,3,1,0,21,12,1100,343.91534235
1,3,0,1,33,16,7000,289.61829296
1,3,1,1,36,12,3000,289.61829296
1,3,0,0,32,16,1100,172.02262258
1,3,0,0,32,16,3000,172.02262258
1,3,1,0,48,5,1500,175.96132514
1,3,0,0,38,16,5000,266.46985854
1,3,1,1,32,12,3400,165.80929633
1,3,1,0,66,7,1100,140.61487175
1,3,1,1,63,12,3000,213.86641195
1,3,0,1,49,12,3000,213.86641195
1,3,0,1,42,12,2500,250.19881426
1,3,1,0,37,5,1500,196.48436423
1,3,0,0,42,16,2000,196.48436423
1,3,1,1,38,12,1100,182.09465275
1,3,1,1,34,12,500,318.24242163
1,3,1,1,25,16,800,225.12661129
1,1,1,0,59,5,2000,174.33787925
1,1,1,1,57,10,3000,150.39032564
1,1,0,0,60,5,1000,145.61653372
1,1,1,0,57,4,1000,145.61653372
1,1,1,1,51,5,1000,174.39663052
1,1,1,1,64,9,2000,164.36717253
1,1,1,0,63,0,1500,143.50406343
1,1,0,0,40,16,3700,155.06144663
1,1,1,1,33,9,2000,330.59605752
1,1,1,0,56,5,800,84.58023704999999
1,1,1,0,57,5,1200,81.54129297
1,1,1,0,51,9,1045,110.72911764
1,1,0,0,41,2,1045,110.72911764
1,1,0,0,22,13,1045,110.72911764
1,1,1,1,40,8,1045,142.28244948
1,1,1,0,33,9,2000,193.68253875
1,1,1,1,42,8,1000,119.20734957
1,1,1,1,46,9,2000,129.24815774
1,1,1,0,22,12,1200,120.06996319
1,1,1,0,41,0,1900,171.93600416
1,1,0,0,22,0,800,171.93600416
1,1,1,1,26,9,2000,166.0461278
1,1,0,0,45,8,1600,134.54600714
1,2,1,1,34,16,2000,260.0936688
1,2,1,0,36,12,10000,223.73959648
1,2,1,0,32,16,3800,249.88410943
1,2,0,1,39,16,6000,249.88410943
1,2,1,1,20,13,1000,249.88410943
1,2,1,0,52,8,3000,185.39626981
1,2,1,0,55,4,600,172.77698826
1,2,0,0,34,12,1500,209.2855704
1,2,0,1,50,16,3800,167.3764993
1,2,1,0,47,12,1500,208.83398648
1,2,1,1,46,16,4000,188.77504855
1,2,0,1,42,16,4000,188.77504855
1,2,1,0,23,16,1178,263.4893716
1,2,0,1,18,12,1178,263.4893716
1,2,0,1,44,12,1200,183.60651782
1,1,1,1,49,0,800,131.85881112
1,1,1,1,55,5,500,95.37832353
1,1,1,1,30,6,1100,180.66612338
1,1,1,0,63,5,300,90.61746108
1,1,1,1,38,15,3500,170.65995435
1,1,1,0,67,0,1100,89.72544905
1,3,1,0,60,16,3000,284.26768074
1,3,0,0,41,16,1700,253.88373138
1,3,1,0,21,15,1317,253.88373138
1,3,1,0,39,12,3000,259.44230857
1,3,0,0,41,12,2000,259.44230857
1,3,0,0,45,16,1600,266.85621248
1,3,1,0,36,12,1500,266.85621248
1,3,1,1,43,15,4000,351.14913611
1,3,0,0,53,16,2000,264.15385175
1,3,0,0,31,12,300,264.15385175
1,1,1,0,28,9,3000,302.44119886
1,1,1,0,64,0,583,144.66338758
1,1,1,0,64,4,6500,191.14039499
1,1,1,0,44,6,350,191.14039499
1,1,1,0,43,7,480,172.09464056
1,1,1,0,65,0,2500,139.28542277
1,1,1,1,54,9,500,185.39662326
1,2,1,0,43,7,1500,309.61641184
1,2,0,0,38,12,1700,303.17559049
1,2,1,0,54,5,900,202.06414835
1,2,1,0,31,9,2300,373.46619904
1,2,0,0,22,12,1600,310.68073413
1,1,1,0,47,5,1500,92.88298799
1,1,0,0,40,12,2143,92.88298799
1,1,1,1,60,0,400,100.37417491
1,1,1,1,34,7,400,100.37417491
1,1,1,0,30,8,1500,154.82617068
1,1,1,0,44,6,1567,121.68445725
1,1,1,1,58,6,800,71.42239420999999
1,1,1,0,48,4,1500,105.16322637
1,1,1,0,37,16,3000,115.45302901
1,1,1,0,54,0,1500,84.90402705
1,1,0,1,45,5,650,80.34077243
1,1,1,1,46,5,650,80.34077243
1,1,1,1,41,15,2000,82.30756863000001
1,1,0,1,47,12,2090,82.30756863000001
1,1,0,1,20,14,1045,82.30756863000001
1,1,1,0,40,6,2000,118.48849016
1,1,1,1,63,9,1500,57.48982338
1,1,1,0,61,0,800,59.63239866
1,1,1,0,46,8,2000,75.38298614
1,1,0,0,47,12,600,75.38298614
1,1,0,0,15,10,850,75.38298614
1,1,1,0,49,4,1450,96.76854902
1,1,1,0,26,12,900,96.76854902
1,1,1,1,60,12,6000,71.7059591
1,1,1,0,51,5,2000,66.84870814999999
1,1,0,1,45,12,1600,66.84870814999999
1,1,1,0,67,12,1500,56.92391022
1,1,0,0,50,5,1500,56.92391022
1,1,1,1,46,11,1200,94.060253
1,1,1,0,37,3,1100,221.48009292
1,1,1,0,44,4,2000,130.10113126
1,1,0,1,33,12,1700,163.62806788
1,1,1,1,45,8,6000,163.62806788
1,1,1,1,33,4,500,221.75941946
1,1,1,1,41,12,4000,156.63221855
1,1,1,0,28,12,900,258.42302133
1,1,1,1,52,6,2500,115.00853492
1,1,1,1,39,5,1100,223.18472851
1,3,0,0,41,16,1100,241.07539466
1,3,0,0,36,16,11000,227.76151476
1,3,0,0,51,16,3000,212.1425308
1,3,1,1,62,12,1500,281.06728066
1,3,0,1,44,12,1500,281.06728066
1,3,0,0,56,9,1100,172.77005594
1,3,1,1,61,9,1100,257.97059048
1,3,1,1,22,12,1200,257.97059048
1,3,1,0,26,12,1800,299.24922311
1,3,1,0,32,12,800,346.70252183
1,3,1,0,59,12,1700,256.06837509
1,3,1,0,49,5,1200,261.69832387
1,3,0,1,51,12,1100,261.69832387
1,3,1,0,44,12,1800,187.00882712
1,3,1,1,44,9,1400,173.86442773
1,3,1,0,27,10,1200,255.37772046
1,3,1,0,68,12,8000,185.41911316
1,3,1,0,33,16,2000,185.41911316
1,3,0,0,31,16,3000,185.41911316
1,3,1,0,35,16,3150,231.98155196
1,3,1,0,46,16,4000,219.45537289
1,3,0,0,36,12,1200,219.45537289
1,3,1,0,24,14,2000,219.45537289
1,3,0,0,48,12,2000,202.19836926
1,3,1,0,43,12,3500,202.19836926
1,3,0,0,22,13,1100,202.19836926
1,3,0,0,22,15,550,202.19836926
1,3,1,0,58,12,500,167.05084539
1,3,0,1,47,12,500,167.05084539
1,3,1,1,62,13,1049,146.28746518
1,3,0,0,40,16,1049,146.28746518
1,2,1,0,30,10,2000,470.54169209
1,2,1,0,42,7,1100,385.00765872
1,2,0,0,18,11,700,385.00765872
1,2,1,0,41,6,1300,331.42692566
1,2,0,0,25,12,1500,304.48117839
1,2,1,0,16,9,800,304.48117839
1,2,0,0,49,6,1500,288.33162197
1,2,1,0,48,4,1500,288.33162197
1,2,1,0,45,7,1100,364.69157671
1,3,0,0,61,12,1200,238.01407975
1,3,1,0,34,10,1500,340.73298468
1,3,0,1,38,12,1100,340.73298468
1,3,1,0,44,9,2200,255.26586706
1,3,1,0,51,6,1200,248.34890944
1,3,0,0,37,10,1100,248.34890944
1,3,0,0,37,12,2000,272.92713957
1,3,1,1,36,16,1400,272.92713957
1,3,1,0,40,8,1100,271.24280352
1,3,1,0,34,6,2000,276.98546425
1,3,1,1,44,10,1000,252.17743508
1,2,0,0,28,11,1300,521.6281752899999
1,2,1,0,37,10,2000,521.6281752899999
1,2,0,0,47,12,1100,431.99286754
1,2,0,0,24,8,1200,431.99286754
1,2,1,1,32,12,5000,788.47608177
1,2,0,0,22,12,1100,654.54923019
1,2,1,1,25,11,2000,654.54923019
1,2,0,0,36,16,4400,581.86150327
1,2,1,1,37,16,2200,581.86150327
1,2,1,1,35,12,2500,409.46288699
1,2,1,1,62,8,2000,423.62881405
1,2,1,1,35,12,2000,423.62881405
1,2,0,1,26,16,6000,491.71567479
1,2,0,0,43,16,1100,422.63232937
1,2,1,0,37,16,1100,422.63232937
1,2,1,0,18,11,450,422.63232937
1,2,0,0,45,12,650,392.0747268
1,2,1,0,41,16,1100,392.0747268
1,1,1,0,24,12,2700,89.50559289
1,1,1,0,52,7,1800,51.46505821
1,1,1,0,24,12,1000,103.08247374
1,1,1,1,28,9,2500,102.10230005
1,1,0,0,38,12,1500,54.58195291
1,1,1,0,27,8,3300,102.10230005
1,1,1,1,45,5,1300,75.52812483
1,1,1,0,29,9,1200,102.10230005
1,2,1,0,36,6,4000,261.53618754
1,2,1,0,23,15,3500,270.62237141
1,2,0,0,30,16,3000,217.5559304
1,2,1,0,37,15,1500,217.5559304
1,2,1,1,34,12,3500,238.9665336
1,2,1,0,28,12,2200,291.75495858
1,2,1,1,40,5,2000,244.30841817
1,2,0,0,42,10,2000,244.30841817
1,2,0,1,22,12,1000,244.30841817
1,2,1,1,24,12,1200,244.30841817
1,2,1,0,45,0,400,215.0452682
1,2,1,1,24,12,400,215.0452682
1,2,1,0,22,12,1100,215.0452682
1,2,0,0,38,16,6000,138.26247099
1,2,0,0,36,3,1300,164.57616666
1,2,1,0,46,3,1300,164.57616666
1,2,1,0,45,16,15500,167.06474839
1,2,0,0,40,14,3500,167.06474839
1,2,1,1,54,6,2200,166.64474649
1,2,0,1,43,16,1200,187.6390574
1,2,1,1,27,14,1300,791.7116406500001
1,2,1,1,23,14,2300,787.74220387
1,2,0,0,61,9,1500,513.5615986400001
1,2,1,0,65,16,2700,513.5615986400001
1,2,0,0,50,9,1700,186.76734793
1,2,1,1,56,12,2100,186.76734793
1,2,1,0,27,14,1300,186.76734793
1,2,1,0,42,0,2000,218.23265004
1,2,1,0,44,9,2700,231.68170276
1,2,1,1,26,7,1200,336.0368146
1,2,1,0,20,11,2000,259.0923923
1,2,1,1,51,8,1100,166.62734608
1,2,1,0,42,6,1500,197.21936444
1,2,0,0,43,8,1100,163.91056054
1,2,1,0,31,16,1500,379.39286755
1,2,0,0,34,16,1500,379.39286755
1,2,1,0,22,9,1200,402.9479553
1,2,0,1,51,16,4000,223.04044248
1,2,1,1,47,12,2000,223.04044248
1,2,1,0,40,10,1800,328.49779077
1,2,1,0,40,6,1045,316.06414047
1,2,0,1,55,12,2500,157.33442276
1,1,1,0,24,7,500,223.63998683
1,1,1,0,42,0,1045,236.09108413
1,1,0,0,40,12,1045,236.09108413
1,1,0,0,23,12,400,236.09108413
1,1,1,0,16,8,400,236.09108413
1,1,1,1,38,3,500,354.56822418
1,1,1,0,43,0,1045,361.24305178
1,1,1,1,33,3,1045,361.24305178
1,1,1,0,25,9,1045,313.98077583
1,1,1,0,20,10,1862,373.88394771
1,1,0,0,34,9,500,411.02150814
1,1,1,0,30,6,600,411.02150814
1,1,1,0,31,4,1045,372.76864171
1,1,1,0,59,6,500,191.82952551
1,1,0,0,58,0,500,191.82952551
1,1,1,0,17,7,780,191.82952551
1,1,1,0,63,6,1500,106.79203368
1,1,1,1,62,5,3300,125.96119601
1,1,1,0,49,5,2000,128.61438078
1,1,1,0,35,12,1100,125.97164093
1,1,0,1,52,15,5200,125.97164093
1,1,1,1,57,6,2200,100.28829367
1,1,1,0,51,2,1500,114.92269357
1,1,1,1,33,14,1000,181.74050734
1,1,1,0,43,5,2200,122.88072444
1,2,0,0,63,3,250,438.74825444
1,2,1,0,45,12,1200,438.74825444
1,2,0,1,34,16,6000,562.07451783
1,2,1,0,34,16,7000,623.30494837
1,2,1,0,43,10,1500,474.79852393
1,2,0,0,43,9,3000,338.62429964
1,2,0,1,64,16,2600,478.15510593
1,2,1,1,66,12,5000,478.15510593
1,2,1,1,35,12,1500,478.15510593
1,3,0,0,25,16,1400,245.12824474
1,3,1,0,39,7,1200,228.85718136
1,3,0,0,62,8,3840,158.97652935
1,3,1,0,39,12,1500,202.09660399
1,3,1,0,36,12,1250,156.22424485
1,3,0,0,57,6,300,150.46739
1,3,0,1,39,12,1180,150.46739
1,3,1,0,33,14,1900,173.48165701
1,3,0,0,55,12,1200,115.45435285
1,3,1,0,63,3,2400,121.51917422
1,3,0,0,44,12,1200,173.97748148
1,3,1,0,38,12,1200,173.97748148
1,3,0,0,28,16,1100,173.97748148
1,2,0,0,32,13,2500,754.6060008
1,2,1,0,39,12,2500,754.6060008
1,2,1,0,60,9,3000,484.76921737
1,2,0,0,47,13,1500,484.76921737
1,2,1,0,43,10,2000,766.90338888
1,2,0,0,44,9,1500,766.90338888
1,2,0,0,40,12,1250,616.02297198
1,2,0,0,21,16,1500,616.02297198
1,2,0,0,22,14,800,1122.28921387
1,2,1,0,25,12,1045,1122.28921387
1,2,1,0,48,11,2800,572.47047332
1,2,1,0,29,12,3000,1047.5263714
1,2,0,0,25,12,1400,1047.5263714
1,2,0,0,41,9,2000,854.48805408
1,2,1,0,42,1,1400,854.48805408
1,2,0,0,24,12,1200,854.48805408
1,2,1,1,47,5,1350,609.05593445
1,2,0,0,44,7,1850,609.05593445
1,2,0,1,56,16,2500,212.28022955
1,2,1,1,31,6,1400,381.98071953
1,2,0,1,33,12,700,381.98071953
1,2,1,0,39,12,1200,302.34948226
1,2,1,0,49,5,2400,351.54672885
1,2,1,0,43,9,1600,351.15292804
1,2,0,0,29,8,1600,351.15292804
1,2,0,0,24,12,1100,307.4293335
1,2,0,0,20,12,1100,307.4293335
1,2,1,0,38,8,2500,316.36271831
1,2,0,0,37,12,2000,316.36271831
1,2,1,1,33,7,2000,365.21871718
1,2,1,1,50,11,1600,477.28411038
1,2,0,1,49,16,3000,477.28411038
1,2,1,1,24,16,1500,477.28411038
1,2,1,1,21,15,2000,477.28411038
1,2,1,0,55,12,12000,370.31203246
1,2,1,1,64,9,2000,345.23041531
1,2,1,1,60,9,2000,345.23041531
1,2,1,0,64,6,2900,286.59964468
1,2,1,1,23,12,1200,683.5594005100001
1,2,1,0,32,16,3000,469.77546808
1,2,0,0,37,16,1500,469.77546808
1,2,1,1,19,12,1100,336.51117545
1,2,1,1,57,4,1100,336.51117545
1,2,0,1,56,9,1100,336.51117545
1,2,1,1,38,9,1500,509.68427532
1,1,1,0,60,9,1000,94.47273828
1,1,1,0,63,8,1200,72.22936043
1,1,1,0,39,11,2000,117.47082472
1,1,1,0,45,5,700,109.53011593
1,1,1,0,35,12,2000,101.54810017
1,1,0,0,36,16,2000,101.54810017
1,1,1,0,43,11,2000,95.79304645000001
1,1,1,0,56,12,1500,99.32515637
1,1,1,1,54,9,2000,96.21654119
1,1,1,1,28,12,2000,96.21654119
1,1,1,1,49,0,2000,76.3211938
1,1,0,1,50,0,2000,76.3211938
1,3,0,1,64,12,1200,193.7177558
1,3,0,0,38,12,1600,290.68274552
1,3,1,0,42,12,1600,290.68274552
1,3,1,1,46,16,3000,302.02167223
1,3,0,0,37,16,3500,302.02167223
1,3,1,0,40,0,1100,324.03097159
1,3,1,0,39,10,700,399.65472329
1,3,0,0,27,10,1100,399.65472329
1,3,1,0,42,6,1100,271.00616229
1,3,0,0,21,12,1100,268.5880465
1,3,0,1,23,12,1100,290.18161602
1,1,1,0,63,16,2000,113.45966262
1,1,1,1,55,9,1000,116.68009407
1,1,1,1,26,16,2500,224.73558052
1,1,1,0,51,9,1500,113.51263901
1,1,0,1,55,12,500,113.51263901
1,1,1,1,46,5,300,134.71172019
1,1,0,1,37,5,1500,149.70565448
1,1,1,0,52,4,1200,152.3615684
1,1,1,0,28,9,2145,236.81142051
1,1,0,0,30,9,1200,236.81142051
1,1,1,0,48,5,1800,207.16934306
1,1,1,0,65,2,1100,120.61077055
1,1,1,0,52,4,1600,135.35893224
1,1,0,0,53,16,3200,135.35893224
1,1,1,1,32,12,3135,269.7607148
1,1,1,0,38,5,1900,185.96411213
1,1,1,0,43,10,2000,185.40611209
1,1,1,0,29,12,1900,269.56504803
1,1,1,0,41,5,1200,185.40611209
1,1,1,1,40,5,400,152.70866444
1,1,1,0,37,12,933,180.26266603
1,1,1,1,14,8,933,180.26266603
1,1,1,0,19,9,933,180.26266603
1,1,1,0,61,4,1200,106.11992273
1,1,1,0,40,5,3000,148.26717147
1,1,0,0,51,9,1100,148.26717147
1,1,1,0,14,7,1000,148.26717147
1,1,1,0,51,5,1000,120.01072789
1,1,1,0,20,12,1600,230.89247416
1,1,1,1,47,5,1500,107.43902662
1,1,1,0,39,11,1500,197.57929952
1,1,1,0,55,5,10000,113.15501853
1,1,1,0,66,6,50,106.08362622
1,1,1,1,32,9,750,133.25022213
1,1,1,0,44,4,2000,147.12466839
1,1,1,0,55,5,8000,98.24195227
1,1,1,0,41,3,2600,134.16529678
1,3,0,0,47,6,1045,830.9191052800001
1,3,1,1,27,12,1045,830.9191052800001
1,3,1,0,24,12,1045,830.9191052800001
1,3,1,0,60,1,800,592.55961669
1,3,1,1,33,16,9000,965.53155803
1,3,0,1,36,16,4300,689.60637887
1,2,1,0,33,16,6000,873.11013111
1,2,0,0,28,16,1800,873.11013111
1,2,0,0,41,16,4500,748.02078253
1,2,0,1,34,11,1500,759.91637357
1,2,0,0,32,16,2900,694.42453914
1,2,1,1,38,12,2500,693.32391286
1,2,0,0,33,12,1800,693.32391286
1,2,0,0,36,16,2900,545.24606331
1,2,0,1,28,14,2000,683.50580192
1,2,0,0,39,16,1600,547.89911576
1,2,1,0,37,15,1600,547.89911576
1,2,1,1,49,3,5000,544.46630291
1,2,1,1,54,12,1750,472.7702256
1,3,1,1,38,12,1500,304.03676842
1,3,0,0,36,12,1500,266.21693827
1,3,0,0,22,12,2000,266.21693827
1,3,0,1,49,12,1100,218.24276616
1,3,1,0,46,13,2200,218.24276616
1,3,0,0,38,6,750,278.56524948
1,3,1,0,31,5,650,278.56524948
1,3,1,0,48,12,1100,254.11352935
1,3,0,0,36,16,1100,254.11352935
1,3,1,0,20,0,1300,254.11352935
1,3,1,1,34,12,3000,237.63434344
1,3,0,0,58,9,1200,229.01310769
1,3,1,1,21,8,500,367.24370541
1,3,0,0,43,12,1600,213.19170842
1,3,0,0,22,15,1400,213.19170842
